20181128000001,R0044,0,1,R1,R,0,B04
20181128000001,Q0043,2,0,L1,L,15,C06
20181128000001,N0042,1,0,F,N,20,F09
20181128000001,Z0041,2,0,F,N,15,E07
20181128000001,O0040,4,0,F,N,25,B01
20181128000001,M0039,5,0,F,N,25,C04
20181128000001,N0027,0,1,F,N,0,B01
20181128000001,F0038,0,0,F,N,5,C08
20181128000001,Z0067,4,0,F,N,45,B08
20181128000001,P0020,1,0,L3,L,5,F05
20181128000001,K0061,0,0,F,N,20,C08
20181128000001,B0060,3,0,F,N,30,D09
20181128000001,C0059,1,0,L3,L,15,A09
20181128000001,O0058,0,0,F,N,10,E01
20181128000001,V0057,0,0,R3,R,0,D04
20181128000001,Q0056,4,0,R2,R,35,D06
20181128000001,P0054,3,0,F,N,20,D05
20181128000001,W0055,0,1,L2,L,0,E05
20181128000001,Q0053,1,0,F,N,5,D04
20181128000001,T0052,2,0,F,N,10,E08
20181128000001,M0051,1,0,L3,L,30,A01
20181128000001,G0049,2,0,F,N,20,F02
20181128000001,L0050,0,0,R3,R,0,F09
20181128000001,J0047,0,1,F,N,0,E08
20181128000001,E0021,1,0,F,N,20,E05
20181128000001,O0019,3,0,F,N,20,E03
20181128000001,P0018,1,0,R3,R,10,A05
20181128000001,A0017,4,0,F,N,30,C05
20181128000001,P0016,5,0,F,N,60,A10
20181128000001,D0015,3,0,F,N,20,F06
20181128000001,B0014,2,0,F,N,35,D02
20181128000001,I0012,1,0,F,N,5,E06
20181128000001,P0010,0,0,F,N,15,C08
20181128000001,R0011,3,0,F,N,4,E08
20181128000001,V0009,1,0,F,N,15,C04
20181128000001,N0092,3,0,F,N,25,C07
20181128000001,C0091,4,0,R1,N,50,B06
20181128000001,X0090,1,0,R1,R,30,A06
20181128000001,Y0089,1,0,F,N,5,E02
20181128000001,T0088,3,0,F,N,30,F04
20181128000001,H0087,1,0,F,L,35,F06
20181128000001,R0083,4,0,L2,N,50,F09
20181128000001,F0085,3,0,L3,L,35,F07
20181128000001,A0099,5,0,L1,R,80,B04
20181128000001,L0098,0,3,L2,L,0,E08
20181128000001,C0097,2,0,F,N,20,A03
20181128000001,V0096,1,0,F,N,5,D07
20181128000001,T0095,1,0,F,N,10,C01
20181128000001,C0094,0,3,L3,L,0,C09
20181128000001,H0093,5,0,F,N,25,A10
20181128000001,P0022,0,2,F,N,0,A08
20181128000001,F0084,3,0,L2,R,20,B05
20181128000001,L0081,0,1,F,N,0,A02
20181128000001,Y0082,0,1,F,N,0,A08
20181128000001,A0086,3,0,F,N,15,B01
20181128000001,Y0070,1,0,F,N,6,B05
20181128000001,G0071,3,0,F,N,20,F10
20181128000001,Q0074,3,0,L1,L,30,D02
20181128000001,G0075,2,0,F,N,10,E08
20181128000001,M0077,3,0,F,N,20,A04
20181128000001,F0073,1,0,F,N,20,E02
20181128000001,A0078,0,1,F,N,0,D09
20181128000001,T0079,3,0,F,N,30,F04
20181128000001,Z0080,0,1,L3,L,0,F06
20181128000001,A0065,0,2,F,N,0,F09
20181128000001,T0064,0,1,F,N,0,B08
20181128000002,I0008,0,1,F,N,55,A09
20181128000002,U0001,0,0,L2,L,35,F10
20181128000002,G0007,0,0,F,N,4,E08
20181128000002,X0013,0,0,F,N,20,C04
20181128000002,O0002,5,0,R2,R,7,C08
20181128000002,H0006,1,0,F,N,40,E09
20181128000002,C0005,1,0,F,N,15,D06
20181128000002,V0004,5,0,F,N,80,C05
20181128000002,R0068,3,0,R3,R,35,F01
20181128000002,X0003,0,1,F,N,0,A05
20181128000002,A0066,1,0,F,N,20,B01
20181128000002,W0062,2,0,R2,R,35,E07
20181128000002,T0063,0,1,L3,L,20,F09
20181128000002,I0072,2,0,R2,R,35,F01
20181128000002,E0034,0,0,R3,R,0,F05
20181128000002,Y0076,3,0,F,N,20,C07
20181128000002,V0100,1,0,F,N,10,C02
20181128000002,Z0069,3,0,F,N,15,D04
20181128000002,O0033,3,0,F,N,15,F01
20181128000002,E0032,5,0,R2,N,58,A10
20181128000002,G0026,0,1,F,N,0,C06
20181128000002,P0030,2,0,F,N,25,B09
20181128000002,P0031,0,1,F,N,0,A09
20181128000002,X0023,1,0,F,N,21,A05
20181128000002,L0035,1,0,R2,R,10,A09
20181128000002,S0036,4,0,L3,R,27,B09
20181128000002,R0048,0,1,F,N,10,C02
20181128000002,F0045,1,0,F,N,15,C06
20181128000002,A0046,1,0,F,N,10,B04
20181128000002,Z0067,0,1,F,N,35,B05
20181128000002,R0044,3,0,F,N,15,B03
20181128000002,Q0043,2,0,F,N,25,C06
20181128000002,H0025,0,2,R1,R,0,D04
20181128000002,Y0029,3,0,L1,L,25,C03
20181128000002,K0028,0,1,F,N,0,B04
20181128000002,J0024,3,0,F,N,15,D07
20181128000002,X0037,4,0,F,N,30,F02
20181128000002,P0020,1,0,F,N,10,F06
20181128000002,K0061,0,0,R3,R,20,C03
20181128000002,B0060,0,0,F,N,9,D04
20181128000002,C0059,0,0,R3,R,15,A02
20181128000002,O0058,1,0,L3,L,15,E10
20181128000002,V0057,1,0,F,N,5,D09
20181128000002,Q0056,2,0,F,N,45,D08
20181128000002,W0055,3,0,F,N,4,E07
20181128000002,P0054,3,0,R3,R,35,D07
20181128000002,Q0053,3,0,F,N,20,D08
20181128000002,N0042,4,0,F,N,40,F06
20181128000002,Z0041,2,0,F,N,25,E10
20181128000002,O0040,1,0,R2,R,30,B07
20181128000002,M0039,3,0,F,N,12,C07
20181128000002,L0050,1,0,L1,L,5,F09
20181128000002,F0038,1,0,F,N,10,C06
20181128000002,N0027,1,0,F,N,5,B10
20181128000002,T0052,1,0,F,N,15,E10
20181128000002,M0051,1,0,F,N,35,A07
20181128000002,P0016,5,0,F,N,100,A09
20181128000002,G0049,0,0,F,N,20,F01
20181128000002,J0047,0,3,F,N,0,E04
20181128000002,E0021,0,0,F,N,20,E05
20181128000002,O0019,1,0,F,N,25,E03
20181128000002,P0018,0,1,L2,L,0,A08
20181128000002,A0017,1,0,L1,L,35,C09
20181128000002,D0015,4,0,F,N,40,F01
20181128000002,B0014,3,0,F,N,50,D04
20181128000002,I0012,1,0,F,N,10,E04
20181128000002,P0010,2,0,F,N,25,C05
20181128000002,R0011,0,0,L3,L,4,E02
20181128000002,N0092,1,0,F,N,30,C06
20181128000002,V0009,3,0,F,N,30,C08
20181128000002,V0096,4,0,R3,R,25,D07
20181128000002,C0097,3,0,R2,R,35,A05
20181128000002,L0098,5,0,F,N,25,E06
20181128000002,A0099,5,0,R2,L,120,B03
20181128000002,F0085,1,0,F,N,40,F08
20181128000002,R0083,0,3,F,N,30,F01
20181128000002,H0087,0,2,L1,R,25,F06
20181128000002,T0088,0,0,F,N,9,F10
20181128000002,Y0089,3,0,F,N,20,E03
20181128000002,X0090,1,0,R2,R,35,A01
20181128000002,C0091,5,0,F,L,27,B01
20181128000002,G0071,0,1,R1,R,10,F05
20181128000002,Y0070,1,0,L2,L,3,B07
20181128000002,A0086,2,0,L3,L,25,B05
20181128000002,Y0082,1,0,R3,R,5,A02
20181128000002,L0081,5,0,R2,R,25,A09
20181128000002,F0084,4,0,F,N,50,B04
20181128000002,P0022,4,0,R1,R,20,A10
20181128000002,H0093,0,1,F,N,15,A05
20181128000002,C0094,1,0,F,N,5,C07
20181128000002,T0095,5,0,F,N,35,C01
20181128000002,T0064,5,0,R2,R,25,B02
20181128000002,A0065,1,0,F,N,5,F07
20181128000002,T0079,4,0,F,N,50,F08
20181128000002,Z0080,1,0,F,N,5,F09
20181128000002,Q0074,4,0,F,N,15,D10
20181128000002,G0075,3,0,L1,L,25,E07
20181128000002,M0077,0,2,F,N,0,A08
20181128000002,F0073,3,0,F,N,35,E10
20181128000002,A0078,0,2,F,N,0,D05
20181128000003,I0008,1,0,F,L,60,A10
20181128000003,U0001,3,0,F,N,50,F10
20181128000003,G0007,0,1,F,N,0,E05
20181128000003,X0013,3,0,F,N,35,C01
20181128000003,O0002,1,0,F,N,12,C05
20181128000003,H0006,1,0,F,N,45,E06
20181128000003,C0005,5,0,L3,L,40,D06
20181128000003,V0004,4,0,F,N,110,C06
20181128000003,R0068,1,0,F,N,40,F01
20181128000003,T0063,2,0,F,N,30,F06
20181128000003,W0062,0,1,L1,L,25,E03
20181128000003,A0066,1,0,F,N,25,B02
20181128000003,X0003,4,0,F,N,20,A10
20181128000003,I0072,0,1,R1,R,25,F03
20181128000003,Z0069,3,0,F,N,30,D01
20181128000003,V0100,0,1,F,N,0,C02
20181128000003,Y0076,1,0,F,N,25,C06
20181128000003,E0034,3,0,R1,R,15,F02
20181128000003,O0033,3,0,R1,R,30,F08
20181128000003,E0032,0,1,R1,L,53,A05
20181128000003,P0031,0,1,F,N,0,A07
20181128000003,P0030,1,0,R3,R,30,B03
20181128000003,G0026,1,0,R2,R,1,C04
20181128000003,X0023,0,1,F,N,0,A04
20181128000003,L0035,3,0,F,N,25,A04
20181128000003,S0036,3,0,L3,N,47,B07
20181128000003,R0048,0,1,F,N,0,C07
20181128000003,F0045,2,0,R1,R,25,C04
20181128000003,Y0029,1,0,F,N,30,C07
20181128000003,H0025,0,0,L1,L,0,D10
20181128000003,Q0043,1,0,F,N,30,C07
20181128000003,R0044,3,0,F,N,30,B09
20181128000003,Z0067,5,0,F,N,60,B05
20181128000003,A0046,0,1,F,N,0,B04
20181128000003,B0060,5,0,F,N,34,D03
20181128000003,K0028,0,2,L3,L,0,B01
20181128000003,J0024,0,2,R2,R,0,D03
20181128000003,X0037,1,0,F,N,35,F09
20181128000003,P0020,5,0,R2,R,35,F03
20181128000003,K0061,5,0,F,N,45,C09
20181128000003,W0055,1,0,F,N,9,E04
20181128000003,Q0056,0,1,L1,L,35,D06
20181128000003,C0059,0,1,L1,L,5,A04
20181128000003,V0057,1,0,F,N,10,D09
20181128000003,O0058,0,0,F,N,15,E04
20181128000003,Z0041,5,0,F,N,50,E01
20181128000003,P0054,0,0,F,N,35,D03
20181128000003,Q0053,2,0,F,N,30,D06
20181128000003,N0042,0,1,F,N,2,F04
20181128000003,O0040,2,0,F,N,12,B02
20181128000003,T0052,3,0,F,N,30,E01
20181128000003,L0050,2,0,F,N,15,F10
20181128000003,M0039,3,0,F,N,27,C10
20181128000003,F0038,0,0,F,N,10,C07
20181128000003,N0027,1,0,F,N,10,B09
20181128000003,P0018,3,0,F,N,15,A01
20181128000003,M0051,1,0,F,N,40,A03
20181128000003,P0016,5,0,L1,N,42,A03
20181128000003,G0049,0,2,F,N,0,F08
20181128000003,J0047,4,0,F,N,20,E02
20181128000003,E0021,3,0,F,N,35,E01
20181128000003,O0019,2,0,F,N,35,E08
20181128000003,L0098,1,0,F,N,30,E05
20181128000003,D0015,1,0,L1,L,45,F01
20181128000003,B0014,0,1,R3,R,40,D04
20181128000003,I0012,2,0,L1,L,6,E02
20181128000003,P0010,2,0,F,N,35,C08
20181128000003,R0011,1,0,F,N,2,E07
20181128000003,N0092,1,0,R2,R,35,C08
20181128000003,V0009,1,0,F,N,10,C10
20181128000003,V0096,3,0,F,N,40,D09
20181128000003,C0097,0,1,F,N,0,A09
20181128000003,A0017,2,0,F,N,45,C02
20181128000003,C0091,4,0,F,N,57,B04
20181128000003,X0090,3,0,F,N,50,A02
20181128000003,Y0089,0,0,F,N,20,E08
20181128000003,T0088,1,0,F,N,14,F03
20181128000003,H0087,2,0,L3,N,35,F02
20181128000003,R0083,5,0,L3,R,70,F02
20181128000003,A0099,2,0,L1,R,130,B08
20181128000003,F0085,2,0,F,N,50,F09
20181128000003,Y0070,1,0,F,N,8,B08
20181128000003,P0022,0,2,F,N,0,A06
20181128000003,G0071,1,0,F,N,15,F09
20181128000003,A0086,1,0,L3,L,30,B10
20181128000003,Y0082,1,0,F,N,10,A04
20181128000003,L0081,3,0,F,N,40,A07
20181128000003,F0084,4,0,L1,N,80,B03
20181128000003,Q0074,1,0,F,N,20,D06
20181128000003,Z0080,1,0,F,N,10,F03
20181128000003,T0079,2,0,L1,L,60,F07
20181128000003,A0065,1,0,F,N,10,F05
20181128000003,T0064,0,2,L2,L,5,B08
20181128000003,T0095,1,0,F,N,40,C10
20181128000003,H0093,0,1,F,N,5,A09
20181128000003,C0094,3,0,R3,R,20,C05
20181128000003,A0078,1,0,L2,L,5,D10
20181128000003,F0073,0,0,F,N,35,E02
20181128000003,M0077,3,0,F,N,15,A02
20181128000003,G0075,5,0,R3,R,50,E06
20181128000004,U0001,3,0,F,N,65,F10
20181128000004,G0007,1,0,F,N,5,E03
20181128000004,I0008,4,0,F,N,90,A04
20181128000004,C0005,1,0,F,N,45,D01
20181128000004,X0013,1,0,L1,L,40,C01
20181128000004,O0002,3,0,R1,R,27,C01
20181128000004,H0006,0,0,L2,L,45,E05
20181128000004,V0004,5,0,F,L,150,C05
20181128000004,W0062,4,0,F,N,45,E01
20181128000004,T0063,3,0,R3,R,45,F03
20181128000004,R0068,3,0,F,N,55,F07
20181128000004,X0003,1,0,F,N,7,A09
20181128000004,A0066,0,3,F,N,0,B10
20181128000004,V0100,2,0,R1,R,10,C03
20181128000004,E0034,4,0,F,N,35,F08
20181128000004,Y0076,3,0,F,N,40,C09
20181128000004,I0072,0,0,R2,R,25,F04
20181128000004,Z0069,0,0,F,N,30,D02
20181128000004,O0033,1,0,R1,R,35,F05
20181128000004,G0026,3,0,F,N,16,C04
20181128000004,P0031,2,0,F,N,10,A05
20181128000004,P0030,3,0,F,N,45,B07
20181128000004,E0032,5,0,L2,L,93,A08
20181128000004,L0035,2,0,L1,L,35,A01
20181128000004,F0045,4,0,R2,R,45,C08
20181128000004,S0036,5,0,L2,R,87,B03
20181128000004,R0048,0,3,F,N,0,C08
20181128000004,X0023,1,0,F,N,5,A08
20181128000004,Y0029,0,2,F,N,0,C08
20181128000004,A0046,1,0,F,N,5,B02
20181128000004,Q0043,3,0,F,N,45,C03
20181128000004,Z0067,3,0,F,N,75,B04
20181128000004,R0044,0,1,L1,L,20,B01
20181128000004,H0025,3,0,F,N,15,D09
20181128000004,K0061,1,0,F,N,50,C06
20181128000004,B0060,0,0,R3,R,34,D09
20181128000004,K0028,3,0,R2,R,15,B06
20181128000004,J0024,0,1,F,N,0,D06
20181128000004,X0037,0,0,L2,L,35,F03
20181128000004,P0020,1,0,F,N,40,F06
20181128000004,V0057,3,0,L2,L,7,D08
20181128000004,W0055,1,0,F,N,14,E01
20181128000004,Q0056,3,0,F,N,50,D08
20181128000004,C0059,1,0,R1,R,10,A04
20181128000004,O0058,0,1,F,N,0,E01
20181128000004,L0050,2,0,F,N,25,F02
20181128000004,Z0041,1,0,L3,L,55,E03
20181128000004,P0054,0,0,F,N,35,D04
20181128000004,Q0053,0,1,F,N,20,D02
20181128000004,N0042,0,1,F,N,0,F03
20181128000004,T0052,0,1,R1,R,20,E10
20181128000004,O0040,1,0,L1,L,17,B03
20181128000004,F0038,1,0,F,N,15,C08
20181128000004,M0039,0,2,R3,R,0,C10
20181128000004,N0027,1,0,F,N,15,B03
20181128000004,E0021,0,2,F,N,15,E05
20181128000004,O0019,0,0,R2,R,35,E01
20181128000004,P0018,0,1,F,N,5,A04
20181128000004,M0051,1,0,F,N,13,A01
20181128000004,P0016,2,0,F,R,52,A10
20181128000004,D0015,0,1,R3,R,35,F08
20181128000004,G0049,0,0,F,N,0,F10
20181128000004,J0047,0,0,F,N,20,E07
20181128000004,L0098,0,1,R1,R,20,E01
20181128000004,V0009,0,1,F,N,0,C09
20181128000004,B0014,0,0,F,N,40,D02
20181128000004,I0012,0,2,F,N,0,E03
20181128000004,P0010,0,0,F,N,35,C03
20181128000004,R0011,4,0,R3,R,22,E01
20181128000004,V0096,2,0,F,N,50,D05
20181128000004,N0092,2,0,F,N,13,C03
20181128000004,A0017,1,0,F,N,50,C07
20181128000004,C0097,0,0,F,N,0,A09
20181128000004,C0091,3,0,F,N,77,B06
20181128000004,R0083,4,0,L2,N,100,F05
20181128000004,Y0070,3,0,F,N,23,B05
20181128000004,X0090,2,0,L1,L,60,A07
20181128000004,Y0089,2,0,F,N,30,E06
20181128000004,T0088,2,0,F,N,24,F05
20181128000004,H0087,4,0,F,L,65,F09
20181128000004,A0099,4,0,L1,N,160,B02
20181128000004,F0085,3,0,R3,R,65,F07
20181128000004,A0086,0,2,F,N,10,B05
20181128000004,P0022,1,0,F,N,5,A01
20181128000004,G0071,3,0,F,N,30,F05
20181128000004,Y0082,1,0,F,N,15,A02
20181128000004,F0084,4,0,F,L,110,B01
20181128000004,L0081,3,0,F,N,16,A10
20181128000004,H0093,3,0,L1,L,20,A06
20181128000004,Q0074,2,0,F,N,30,D07
20181128000004,Z0080,1,0,L2,L,15,F08
20181128000004,T0064,4,0,F,N,25,B03
20181128000004,T0079,3,0,F,N,75,F03
20181128000004,A0065,2,0,F,N,20,F03
20181128000004,C0094,0,1,L3,L,10,C01
20181128000004,T0095,3,0,L2,L,55,C04
20181128000004,A0078,1,0,R1,R,10,D07
20181128000004,F0073,2,0,L2,L,45,E01
20181128000004,M0077,2,0,F,N,25,A07
20181128000004,G0075,2,0,F,N,60,E09
20181128000005,G0007,3,0,F,N,20,E01
20181128000005,U0001,2,0,F,N,22,F09
20181128000005,I0008,2,0,F,L,100,A09
20181128000005,O0002,0,0,F,N,27,C03
20181128000005,X0013,3,0,F,N,16,C03
20181128000005,C0005,1,0,F,N,50,D05
20181128000005,H0006,3,0,L3,L,60,E07
20181128000005,V0004,3,0,L1,N,51,C04
20181128000005,A0066,5,0,F,N,25,B08
20181128000005,T0063,1,0,L3,L,50,F03
20181128000005,W0062,0,3,F,N,15,E10
20181128000005,R0068,1,0,F,N,60,F03
20181128000005,X0003,0,0,L2,L,7,A09
20181128000005,Z0069,0,2,F,N,10,D10
20181128000005,E0034,1,0,R1,R,40,F01
20181128000005,Y0076,2,0,F,N,50,C05
20181128000005,I0072,1,0,F,N,30,F02
20181128000005,V0100,0,1,F,N,0,C03
20181128000005,E0032,4,0,F,L,123,A08
20181128000005,P0030,3,0,F,N,60,B05
20181128000005,P0031,0,0,L3,L,10,A02
20181128000005,G0026,1,0,R3,R,6,C05
20181128000005,O0033,1,0,F,N,40,F04
20181128000005,R0048,1,0,R2,R,5,C01
20181128000005,L0035,0,0,F,N,35,A08
20181128000005,F0045,0,1,F,N,35,C10
20181128000005,S0036,1,0,L2,R,92,B08
20181128000005,X0023,2,0,F,N,15,A03
20181128000005,H0025,1,0,F,N,20,D01
20181128000005,Y0029,1,0,F,N,1,C09
20181128000005,A0046,3,0,L3,L,20,B07
20181128000005,Q0043,1,0,F,N,50,C06
20181128000005,Z0067,0,0,F,N,75,B02
20181128000005,R0044,5,0,F,N,45,B02
20181128000005,K0061,0,1,F,N,40,C10
20181128000005,K0028,1,0,F,N,6,B07
20181128000005,B0060,0,1,F,N,24,D02
20181128000005,X0037,1,0,R2,R,40,F07
20181128000005,J0024,1,0,F,N,5,D04
20181128000005,P0020,3,0,R3,R,55,F04
20181128000005,V0057,3,0,F,N,22,D05
20181128000005,W0055,1,0,L3,L,19,E07
20181128000005,Q0056,3,0,R3,R,65,D09
20181128000005,C0059,0,1,R1,R,0,A03
20181128000005,O0058,1,0,L2,L,5,E08
20181128000005,Z0041,0,1,F,N,6,E04
20181128000005,O0040,0,2,R3,R,0,B03
20181128000005,T0052,0,1,F,N,10,E10
20181128000005,N0042,0,1,F,N,0,F10
20181128000005,Q0053,1,0,L3,L,25,D08
20181128000005,P0054,0,1,F,N,25,D05
20181128000005,L0050,2,0,F,N,35,F01
20181128000005,M0039,1,0,F,N,5,C03
20181128000005,F0038,2,0,R3,R,25,C03
20181128000005,N0027,1,0,F,N,20,B07
20181128000005,M0051,1,0,L1,L,18,A08
20181128000005,P0018,5,0,L3,L,30,A08
20181128000005,O0019,4,0,F,N,55,E02
20181128000005,E0021,1,0,F,N,20,E04
20181128000005,V0009,1,0,L3,L,5,C03
20181128000005,B0014,1,0,F,N,45,D06
20181128000005,I0012,4,0,L1,L,20,E08
20181128000005,P0016,3,0,F,N,72,A07
20181128000005,D0015,4,0,L2,L,55,F01
20181128000005,G0049,0,1,F,N,0,F10
20181128000005,J0047,1,0,F,N,25,E05
20181128000005,L0098,3,0,R2,R,35,E03
20181128000005,C0091,4,0,R1,N,107,B07
20181128000005,P0010,1,0,R1,R,12,C10
20181128000005,R0011,0,1,F,N,12,E06
20181128000005,N0092,0,2,R1,R,0,C09
20181128000005,V0096,0,0,F,N,50,D10
20181128000005,A0017,1,0,L2,L,55,C08
20181128000005,C0097,0,1,F,N,0,A07
20181128000005,F0085,3,0,F,N,80,F03
20181128000005,R0083,4,0,F,N,130,F10
20181128000005,Y0070,1,0,L1,L,28,B10
20181128000005,X0090,0,1,F,N,8,A03
20181128000005,Y0089,3,0,F,N,45,E01
20181128000005,T0088,1,0,F,N,29,F06
20181128000005,H0087,3,0,R3,L,85,F06
20181128000005,A0099,2,0,F,N,170,B09
20181128000005,F0084,5,0,F,R,150,B06
20181128000005,A0086,0,0,F,N,10,B06
20181128000005,P0022,1,0,F,N,3,A03
20181128000005,G0071,1,0,F,N,35,F04
20181128000005,Y0082,3,0,F,N,30,A07
20181128000005,L0081,2,0,F,N,26,A08
20181128000005,C0094,1,0,R1,R,15,C01
20181128000005,H0093,0,1,F,N,10,A03
20181128000005,Q0074,5,0,L1,L,55,D04
20181128000005,Z0080,1,0,F,N,20,F08
20181128000005,T0064,3,0,F,N,40,B05
20181128000005,T0079,1,0,R3,R,80,F03
20181128000005,A0065,0,1,F,N,10,F06
20181128000005,G0075,0,2,F,N,40,E08
